OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
2331,24,003,751600,24003751600,7516,Census Tract,G5020,S,20048699,908201,+38.9946575,-076.6004760,34743013.28125,28496.127736194
2332,24,003,731104,24003731104,7311.04,Census Tract,G5020,S,2456644,675384,+39.0574102,-076.4960110,5201514.7109375,12782.8648116175
2333,24,003,702206,24003702206,7022.06,Census Tract,G5020,S,3573906,0,+39.0112905,-076.6697530,5927711.96875,11805.9633168879
2334,24,025,303605,24025303605,3036.05,Census Tract,G5020,S,2640367,0,+39.5381477,-076.3156672,4445151.390625,9620.89652511606
2335,24,031,701201,24031701201,7012.01,Census Tract,G5020,S,2534649,20262,+39.0498578,-077.0957459,4242109.53515625,12228.9670898066
2336,24,031,701202,24031701202,7012.02,Census Tract,G5020,S,1789482,0,+39.0386325,-077.1001237,2970325.140625,8441.10175642797
2337,24,031,701205,24031701205,7012.05,Census Tract,G5020,S,6817745,16126,+39.0418495,-077.1354132,11344013.7460938,15380.0969752883
2338,24,031,701206,24031701206,7012.06,Census Tract,G5020,S,4932985,7724,+39.0497416,-077.1676408,8203154.1796875,12500.394709104
2339,24,031,704200,24031704200,7042,Census Tract,G5020,S,1301546,0,+39.0268367,-077.0737102,2159700.29296875,7234.51870198493
2340,24,031,704300,24031704300,7043,Census Tract,G5020,S,2027754,50798,+39.0231982,-077.0894389,3448646.140625,9596.00676117093
2341,24,031,704401,24031704401,7044.01,Census Tract,G5020,S,2263541,1986,+39.0218818,-077.1147298,3758807.3515625,9761.60664573838
2342,24,031,704501,24031704501,7045.01,Census Tract,G5020,S,2216362,404,+39.0177600,-077.1345988,3677414.08203125,9174.21609555716
2343,24,031,704503,24031704503,7045.03,Census Tract,G5020,S,1684086,0,+39.0065800,-077.1190762,2792875.71484375,7370.38508629445
2344,24,031,704600,24031704600,7046,Census Tract,G5020,S,1899131,0,+38.9970312,-077.1177739,3148652.609375,10554.3906504053
2345,24,031,701214,24031701214,7012.14,Census Tract,G5020,S,1256935,0,+39.0295353,-077.0984854,2085832.9375,6983.46396614151
2346,24,031,701215,24031701215,7012.15,Census Tract,G5020,S,762122,8551,+39.0295371,-077.1162260,1278866.7421875,7223.60717741401
2347,24,031,701304,24031701304,7013.04,Census Tract,G5020,S,7338319,13790,+39.1690240,-077.0758148,12249625.3515625,15549.3785482927
2348,24,031,701312,24031701312,7013.12,Census Tract,G5020,S,4054064,0,+39.1527986,-077.0801289,6750907.4140625,11108.0529284284
2349,24,033,802301,24033802301,8023.01,Census Tract,G5020,S,1613145,0,+38.8571492,-076.8906411,2664064.17578125,9393.88909833262
2350,24,033,802404,24033802404,8024.04,Census Tract,G5020,S,915657,0,+38.8641336,-076.8909924,1512478.3359375,5874.19712853082
2351,24,033,802501,24033802501,8025.01,Census Tract,G5020,S,868767,0,+38.8623009,-076.9448553,1434948.97265625,7606.39746943575
2352,24,031,701313,24031701313,7013.13,Census Tract,G5020,S,2637570,1882,+39.1351468,-077.0777344,4393277.14453125,9997.6399224567
2353,24,031,701409,24031701409,7014.09,Census Tract,G5020,S,6668709,8219,+39.1003467,-076.9522476,11101804.8984375,15449.3986696255
2354,24,031,704700,24031704700,7047,Census Tract,G5020,S,2029230,0,+38.9850986,-077.1073449,3363231.71875,7894.28752305833
2355,24,031,705000,24031705000,7050,Census Tract,G5020,S,4558191,11079,+38.9984654,-077.0906078,7575772.26171875,13154.4298009232
2356,24,031,705100,24031705100,7051,Census Tract,G5020,S,3416280,6819,+38.9954347,-077.0730231,5675247.8671875,14035.7095087292
2357,24,031,705200,24031705200,7052,Census Tract,G5020,S,1817807,1853,+38.9837902,-077.0653090,3015794.6796875,8923.23272776013
2358,24,031,705300,24031705300,7053,Census Tract,G5020,S,1077904,0,+38.9698497,-077.0793222,1785739.34375,7249.87896880748
2359,24,031,705400,24031705400,7054,Census Tract,G5020,S,1965939,0,+38.9786948,-077.0836487,3257742.99609375,8253.16935902446
2360,24,031,700819,24031700819,7008.19,Census Tract,G5020,S,2193802,38306,+39.1666380,-077.2488360,3718450.53125,10333.2191325297
2361,24,025,301704,24025301704,3017.04,Census Tract,G5020,S,2555365,59,+39.4736090,-076.2506105,4294241.20703125,11977.585228713
2362,24,031,701417,24031701417,7014.17,Census Tract,G5020,S,2149857,501,+39.0769598,-076.9381795,3573183.53125,9279.0773576179
2363,24,031,701503,24031701503,7015.03,Census Tract,G5020,S,4487400,15457,+39.0601655,-076.9902806,7478925.35546875,12944.0681672452
2364,24,031,701505,24031701505,7015.05,Census Tract,G5020,S,3340981,1699,+39.0300467,-076.9933235,5546913.14453125,10904.5756146518
2365,24,033,802502,24033802502,8025.02,Census Tract,G5020,S,1009589,0,+38.8693278,-076.9302740,1667880.59765625,5468.86624143916
2366,24,033,802600,24033802600,8026,Census Tract,G5020,S,916270,0,+38.8755529,-076.9241902,1513965.96484375,5430.88220018847
2367,24,033,802700,24033802700,8027,Census Tract,G5020,S,1112704,0,+38.8840144,-076.9143548,1838982.21484375,7746.20298467316
2368,24,031,705902,24031705902,7059.02,Census Tract,G5020,S,3654439,10972,+38.9798697,-077.1410698,6073979.61328125,11368.4739833959
2369,24,031,705903,24031705903,7059.03,Census Tract,G5020,S,2848349,0,+38.9817886,-077.1224382,4720383.1796875,9256.12505344149
2370,24,031,706007,24031706007,7060.07,Census Tract,G5020,S,12808736,87675,+39.0439125,-077.2104220,21410885.3320312,19863.3365679495
2371,24,033,802803,24033802803,8028.03,Census Tract,G5020,S,4303567,6669,+38.8738924,-076.9054707,7121571.8203125,11139.6070022273
2372,24,033,802805,24033802805,8028.05,Census Tract,G5020,S,1941144,0,+38.8939623,-076.8877306,3209043.28125,7446.8081894152
2373,24,031,701900,24031701900,7019,Census Tract,G5020,S,480012,0,+38.9927913,-076.9999195,795737.62890625,5031.95139957998
2374,24,031,701701,24031701701,7017.01,Census Tract,G5020,S,913040,1381,+38.9767741,-077.0074384,1515189.49609375,7931.19415040047
2375,24,031,701702,24031701702,7017.02,Census Tract,G5020,S,539704,0,+38.9896313,-077.0027324,894609.93359375,5840.74724494252
2376,24,031,701703,24031701703,7017.03,Census Tract,G5020,S,1102887,0,+38.9844888,-076.9911737,1827882.1171875,7148.8099957001
2377,24,031,701704,24031701704,7017.04,Census Tract,G5020,S,1287357,7973,+38.9758298,-076.9981538,2146273.25,8516.69782498984
2378,24,031,701800,24031701800,7018,Census Tract,G5020,S,1501868,4700,+38.9824111,-077.0121085,2496822.12890625,8432.48928662503
2379,24,033,803001,24033803001,8030.01,Census Tract,G5020,S,1243643,0,+38.9025631,-076.9110876,2056448.12890625,7009.29004905205
2380,24,033,803002,24033803002,8030.02,Census Tract,G5020,S,899654,0,+38.9032756,-076.8954348,1487672.0234375,6049.53756139077
2381,24,033,803200,24033803200,8032,Census Tract,G5020,S,1549049,2326,+38.9233213,-076.8954776,2566713.3125,8374.28492076256
2382,24,033,807304,24033807304,8073.04,Census Tract,G5020,S,1776714,0,+39.0249780,-076.9594342,2948005.25,7848.75824866098
2383,24,033,807305,24033807305,8073.05,Census Tract,G5020,S,3030479,4428,+39.0121779,-076.9635510,5033878.9296875,9566.15108169617
2384,24,033,807405,24033807405,8074.05,Census Tract,G5020,S,7093435,27200,+39.0383526,-076.9283090,11818038.921875,14222.9023868061
2385,24,033,807407,24033807407,8074.07,Census Tract,G5020,S,5884099,82323,+39.0676225,-076.9228098,9911402.48046875,17925.6123495654
2386,24,033,803700,24033803700,8037,Census Tract,G5020,S,927911,0,+38.9433616,-076.8881511,1536115.30078125,5405.36041433351
2387,24,027,606603,24027606603,6066.03,Census Tract,G5020,S,4696075,0,+39.2087944,-076.8447419,7832371.47265625,13462.236294906
2388,24,005,400701,24005400701,4007.01,Census Tract,G5020,S,1186714,0,+39.2847069,-076.7267257,1983525.640625,6173.0367424862
2389,24,005,400702,24005400702,4007.02,Census Tract,G5020,S,702072,0,+39.2880154,-076.7166223,1173580.84375,4646.85877411623
2390,24,005,400800,24005400800,4008,Census Tract,G5020,S,1472876,0,+39.2794434,-076.7353675,2461455.6640625,7180.65387812657
2391,24,005,400900,24005400900,4009,Census Tract,G5020,S,1023192,0,+39.2786877,-076.7494396,1709914.03515625,5728.06669080031
2392,24,013,507704,24013507704,5077.04,Census Tract,G5020,S,5899212,12851,+39.5871296,-077.0312098,9966750.06640625,16899.6777569063
2393,24,035,810700,24035810700,8107,Census Tract,G5020,S,19933308,9240343,+38.9463133,-076.1904268,48315430.1992188,30718.8064261004
2394,24,035,990200,24035990200,9902,Census Tract,G5020,S,0,30194325,+39.0058605,-076.2511703,50092061.3515625,61755.5299761191
2395,24,035,810901,24035810901,8109.01,Census Tract,G5020,S,27143861,13660463,+38.9401390,-076.3357899,67539774.2265625,41076.316306969
2396,24,005,401000,24005401000,4010,Census Tract,G5020,S,1355602,0,+39.2723515,-076.7444264,2265015.22265625,7157.55505660271
2397,24,005,401101,24005401101,4011.01,Census Tract,G5020,S,2929637,0,+39.2981461,-076.7339812,4898574.1953125,9740.49405825225
2398,24,005,401102,24005401102,4011.02,Census Tract,G5020,S,3464317,0,+39.3110803,-076.7306313,5794728.7265625,11019.2183443728
2399,24,005,401200,24005401200,4012,Census Tract,G5020,S,1955197,0,+39.3179076,-076.7179575,3271069.59765625,9630.3104687113
2400,24,021,750600,24021750600,7506,Census Tract,G5020,S,2125367,0,+39.4194962,-077.4228616,3566039.86328125,8083.59489657412
2401,24,021,750100,24021750100,7501,Census Tract,G5020,S,353829,0,+39.4209637,-077.4094197,593700.765625,3786.22923798034
2402,24,005,401301,24005401301,4013.01,Census Tract,G5020,S,1152686,0,+39.2959395,-076.7219180,1927251.94921875,7349.95829846505
2403,24,005,401302,24005401302,4013.02,Census Tract,G5020,S,596204,0,+39.2946041,-076.7157345,996801.7890625,4614.70237590113
2404,24,035,810902,24035810902,8109.02,Census Tract,G5020,S,13886691,8403397,+38.8599751,-076.3645444,36825185.640625,28829.6510003518
2405,24,005,403300,24005403300,4033,Census Tract,G5020,S,1721044,4597,+39.3660523,-076.7353449,2891041.8359375,9286.43304816006
2406,24,005,403500,24005403500,4035,Census Tract,G5020,S,3127265,0,+39.3775747,-076.6978219,5240828.4921875,10337.1405162886
2407,24,005,403601,24005403601,4036.01,Census Tract,G5020,S,2749138,2126,+39.3852452,-076.6709775,4611762.546875,10786.5450387353
2408,24,005,401504,24005401504,4015.04,Census Tract,G5020,S,5680855,36704,+39.2992831,-076.7676124,9560254.875,14527.6250599739
2409,24,005,401505,24005401505,4015.05,Census Tract,G5020,S,2292136,0,+39.2949894,-076.7480081,3832283.78125,9237.72322350848
2410,24,005,402302,24005402302,4023.02,Census Tract,G5020,S,2901559,0,+39.3529064,-076.7771634,4859174.25,10302.8260574151
2411,24,005,402303,24005402303,4023.03,Census Tract,G5020,S,2862489,3368,+39.3452152,-076.7545980,4798358.57421875,9416.47527529937
2412,24,001,002300,24001002300,23,Census Tract,G5020,S,32017625,66918,+39.6850094,-078.7422979,54250548.484375,37887.4724734496
2413,24,017,851003,24017851003,8510.03,Census Tract,G5020,S,19945380,10370,+38.5160231,-076.9506454,32646683.1289062,27366.3317683758
2414,24,017,851004,24017851004,8510.04,Census Tract,G5020,S,22661364,215213,+38.5540556,-076.9605345,37464710.21875,29913.181509452
2415,24,017,851501,24017851501,8515.01,Census Tract,G5020,S,3945788,123528,+38.6117566,-076.9375292,6674644.7109375,12335.5440985829
2416,24,017,851403,24017851403,8514.03,Census Tract,G5020,S,37463473,48202,+38.5955599,-076.8084320,61493112.0429688,35607.6682074989
2417,24,017,851502,24017851502,8515.02,Census Tract,G5020,S,9002275,3068,+38.6012971,-076.9687207,14766608.9765625,18280.2177291825
2418,24,017,851402,24017851402,8514.02,Census Tract,G5020,S,43857125,4505325,+38.5317750,-076.7237164,79148013.203125,46036.4864744765
2419,24,017,851401,24017851401,8514.01,Census Tract,G5020,S,29321569,3417,+38.5799550,-076.7707538,48064198.5351562,32168.8847555516
2420,24,005,403602,24005403602,4036.02,Census Tract,G5020,S,2754966,0,+39.3777775,-076.6642845,4616936.64453125,8676.37402836515
2421,24,005,404202,24005404202,4042.02,Census Tract,G5020,S,6851426,12176,+39.4316056,-076.7762307,11520004.703125,16640.8866792275
2422,24,005,404501,24005404501,4045.01,Census Tract,G5020,S,3100883,0,+39.4568563,-076.8128263,5208356.99609375,9950.90985260087
2423,24,005,404502,24005404502,4045.02,Census Tract,G5020,S,1093929,0,+39.4467503,-076.8050358,1836866.92578125,5868.46373343877
2424,24,005,404201,24005404201,4042.01,Census Tract,G5020,S,2402856,0,+39.4436240,-076.7936255,4034401.3359375,8990.2286275315
2425,24,005,402304,24005402304,4023.04,Census Tract,G5020,S,1540713,0,+39.3410651,-076.7389938,2579327.1796875,7273.47729800845
2426,24,005,402306,24005402306,4023.06,Census Tract,G5020,S,1249027,0,+39.3627619,-076.7682780,2092298.37109375,6063.70237891056
2427,24,005,402307,24005402307,4023.07,Census Tract,G5020,S,2229516,5914,+39.3599183,-076.7490595,3744294.13671875,8327.26561332043
2428,24,005,408400,24005408400,4084,Census Tract,G5020,S,9960323,67816,+39.4815609,-076.6522133,16854792.1875,20194.0401180544
2429,24,005,408503,24005408503,4085.03,Census Tract,G5020,S,2042854,12985,+39.4607993,-076.6214632,3453686.046875,10454.6477729748
2430,24,005,408505,24005408505,4085.05,Census Tract,G5020,S,4061574,5404,+39.4507082,-076.6254877,6829747.9375,13265.2504908356
2431,24,031,700310,24031700310,7003.10,Census Tract,G5020,S,2119505,71616,+39.1826275,-077.2833060,3651805.00390625,11602.5629596107
2432,24,045,010400,24045010400,104,Census Tract,G5020,S,17834616,1135131,+38.3279089,-075.6367846,30871873.7773438,29025.3065300559
2433,24,045,010200,24045010200,102,Census Tract,G5020,S,14538327,123476,+38.4011208,-075.6163962,23909842.8984375,23116.7517769444
2434,24,045,010102,24045010102,101.02,Census Tract,G5020,S,6795023,190276,+38.3574766,-075.5573802,11377750.5820312,14642.5260832407
2435,24,045,000100,24045000100,1,Census Tract,G5020,S,3151556,8636,+38.3718951,-075.5828034,5149460.07421875,12304.2081510389
2436,24,045,010800,24045010800,108,Census Tract,G5020,S,263141494,51174907,+38.3188264,-075.7974016,511436034.734375,126613.431936924
2437,24,045,010603,24045010603,106.03,Census Tract,G5020,S,66389969,323882,+38.4306622,-075.5188610,108856703.515625,51522.518720918
2438,24,045,010701,24045010701,107.01,Census Tract,G5020,S,132081181,9772624,+38.4623255,-075.7621149,231719347.960938,78656.6871432815
2439,24,045,010604,24045010604,106.04,Census Tract,G5020,S,95680611,304315,+38.4126148,-075.4036426,156582960.511719,62484.5925274469
2440,24,045,010300,24045010300,103,Census Tract,G5020,S,33358222,1511455,+38.3749424,-075.6539730,56817269.2578125,34520.6376960963
2441,24,031,700706,24031700706,7007.06,Census Tract,G5020,S,3646466,33061,+39.1538746,-077.2356765,6127133.40625,11959.5772261718
2442,24,031,702000,24031702000,7020,Census Tract,G5020,S,980655,0,+38.9951964,-076.9932806,1625786.82421875,6137.41817703498
2443,24,031,702200,24031702200,7022,Census Tract,G5020,S,1653437,0,+39.0093138,-077.0065074,2742251.4765625,9184.46239026305
2444,24,031,702301,24031702301,7023.01,Census Tract,G5020,S,578454,0,+39.0002187,-077.0041516,959126.703125,4321.0052218355
2445,24,031,702302,24031702302,7023.02,Census Tract,G5020,S,1546299,3511,+39.0094941,-077.0189819,2570418.02734375,9484.68504096357
2446,24,031,702401,24031702401,7024.01,Census Tract,G5020,S,1011100,0,+38.9891295,-077.0086375,1676138.15234375,9983.42427325614
2447,24,045,000500,24045000500,5,Census Tract,G5020,S,1874919,40291,+38.3562567,-075.5922496,3119477.35546875,8126.37564230271
2448,24,045,000200,24045000200,2,Census Tract,G5020,S,1593634,129021,+38.3734507,-075.5981201,2807098.421875,7894.51284733347
2449,24,045,010101,24045010101,101.01,Census Tract,G5020,S,14266035,234096,+38.3871716,-075.5692333,23636577.0585938,27174.2450754981
2450,24,045,000300,24045000300,3,Census Tract,G5020,S,1093271,107280,+38.3691595,-075.6077483,1956103.65234375,6903.22495766759
2451,24,031,702402,24031702402,7024.02,Census Tract,G5020,S,964624,0,+38.9929711,-077.0178539,1599110.09765625,6145.44380804468
2452,24,017,851001,24017851001,8510.01,Census Tract,G5020,S,17112095,22848,+38.5327926,-076.9997715,28044835.6992188,25081.720259194
2453,24,031,700710,24031700710,7007.10,Census Tract,G5020,S,3273329,1849,+39.1446487,-077.1561630,5452810.3359375,11029.7249237427
2454,24,031,700711,24031700711,7007.11,Census Tract,G5020,S,4552485,41382,+39.1342913,-077.1658884,7645653.64453125,11987.8185930192
2455,24,013,508103,24013508103,5081.03,Census Tract,G5020,S,23382166,55578,+39.6340147,-076.8340409,39565394.2421875,34565.3590958054
2456,24,031,700713,24031700713,7007.13,Census Tract,G5020,S,1393024,133390,+39.1570998,-077.2011707,2542053.03125,8433.11404456385
2457,24,031,700715,24031700715,7007.15,Census Tract,G5020,S,2364440,4884,+39.1728726,-077.1862379,3947622.60546875,9624.82584016296
2458,24,031,701307,24031701307,7013.07,Census Tract,G5020,S,15463863,71987,+39.1611045,-077.1120004,25870320.3007812,30460.937770786
2459,24,031,701415,24031701415,7014.15,Census Tract,G5020,S,7115743,15071,+39.0843083,-076.9894825,11851606.2695312,17289.7955749305
2460,24,031,703213,24031703213,7032.13,Census Tract,G5020,S,588534,889,+39.0891297,-077.0755351,979768.390625,3950.49693785903
2461,24,031,702602,24031702602,7026.02,Census Tract,G5020,S,484669,0,+38.9936755,-077.0480743,803519.0703125,6118.43603382404
2462,24,031,702700,24031702700,7027,Census Tract,G5020,S,3453511,49346,+38.9992707,-077.0552841,5807969.77734375,13392.9146876419
2463,24,031,702800,24031702800,7028,Census Tract,G5020,S,1673498,0,+39.0059732,-077.0431441,2775265.25,8024.55820916718
2464,24,031,702900,24031702900,7029,Census Tract,G5020,S,2565054,0,+39.0056401,-077.0277748,4253756.92578125,9798.15464560214
2465,24,031,703000,24031703000,7030,Census Tract,G5020,S,1087773,0,+39.0183846,-077.0213915,1804553.60546875,7913.3776972692
2466,24,031,700811,24031700811,7008.11,Census Tract,G5020,S,1510815,8739,+39.1817227,-077.1938227,2532477.3984375,7297.53689134549
2467,24,031,700815,24031700815,7008.15,Census Tract,G5020,S,2741895,653,+39.1616006,-077.2672574,4568156.63671875,10258.7349223889
2468,24,031,703100,24031703100,7031,Census Tract,G5020,S,1811567,0,+39.0264084,-077.0220358,3005951.546875,8954.78917980942
2469,24,031,703206,24031703206,7032.06,Census Tract,G5020,S,2663393,4563,+39.0724469,-077.0546839,4432700.8203125,8992.30039782825
2470,24,031,703207,24031703207,7032.07,Census Tract,G5020,S,3991091,28491,+39.0540685,-077.0334936,6675146.62890625,10198.0192189518
2471,24,031,703209,24031703209,7032.09,Census Tract,G5020,S,1785014,1821,+39.0389118,-077.0339921,2966227.22265625,8003.19832477817
2472,24,031,703210,24031703210,7032.10,Census Tract,G5020,S,1539553,17284,+39.0325523,-077.0141838,2583745,7101.76809695107
2473,24,031,703215,24031703215,7032.15,Census Tract,G5020,S,1408606,0,+39.0846638,-077.0540058,2341147.28515625,9242.95684365997
2474,24,039,930101,24039930101,9301.01,Census Tract,G5020,S,106046150,52199,+38.2100792,-075.6356730,172142983.304688,65195.3611433215
2475,24,039,930500,24039930500,9305,Census Tract,G5020,S,202170593,86789305,+38.0012844,-075.7674627,466076653.429688,120074.124424715
2476,24,039,930600,24039930600,9306,Census Tract,G5020,S,19275592,20531541,+37.9994381,-075.8700247,64205861.0195312,42873.9570483715
2477,24,039,930102,24039930102,9301.02,Census Tract,G5020,S,130639398,12766465,+38.2299037,-075.7378056,232767292.359375,104546.754641275
2478,24,033,800217,24033800217,8002.17,Census Tract,G5020,S,2907673,5519,+39.0546111,-076.8493195,4837653.87109375,11967.9193395
2479,24,033,800218,24033800218,8002.18,Census Tract,G5020,S,2086674,0,+39.0693303,-076.8592109,3466625.37109375,9555.14535168094
2480,24,033,800216,24033800216,8002.16,Census Tract,G5020,S,3050885,17537,+39.0652176,-076.8696671,5096507.5,11873.3317430475
2481,24,033,800522,24033800522,8005.22,Census Tract,G5020,S,4746178,3012,+38.8843063,-076.7487053,7850285.20703125,12416.7287649811
2482,24,033,801105,24033801105,8011.05,Census Tract,G5020,S,3358082,3015,+38.8072697,-076.8897501,5543022.828125,17328.423047734
2483,24,033,807500,24033807500,8075,Census Tract,G5020,S,3081004,46025,+38.9527218,-076.9413648,5177994.73828125,13217.9744849332
2484,24,033,801106,24033801106,8011.06,Census Tract,G5020,S,14701872,88621,+38.8098033,-076.8691578,24390581.6328125,23534.4422959998
2485,24,033,800609,24033800609,8006.09,Census Tract,G5020,S,15788737,214224,+38.8418527,-076.7119581,26413915.546875,23287.1601887441
2486,24,033,803528,24033803528,8035.28,Census Tract,G5020,S,5638715,110887,+38.9122985,-076.8159207,9508999.26953125,12830.1877326349
2487,24,033,980000,24033980000,9800,Census Tract,G5020,S,5357616,30777,+38.9936953,-076.9445325,8932450.55078125,18157.4037664364
2488,24,033,803403,24033803403,8034.03,Census Tract,G5020,S,1989698,4359,+38.9177200,-076.8718709,3298682.0078125,9226.08224464272
2489,24,033,800521,24033800521,8005.21,Census Tract,G5020,S,10295901,29564,+38.8891930,-076.7802285,17067099.3867188,17787.8013138367
2490,24,033,801709,24033801709,8017.09,Census Tract,G5020,S,2961507,0,+38.8189496,-076.9628854,4885639.33203125,14556.2837622887
2491,24,033,801809,24033801809,8018.09,Census Tract,G5020,S,1488957,0,+38.8434318,-076.9570032,2458030.96484375,7107.01756335145
2492,24,031,700818,24031700818,7008.18,Census Tract,G5020,S,2194564,47308,+39.1798565,-077.2556386,3735457.015625,10556.3272258932
2493,24,031,700901,24031700901,7009.01,Census Tract,G5020,S,1695987,0,+39.0865869,-077.1522375,2818927.97265625,9921.06114700472
2494,24,031,700903,24031700903,7009.03,Census Tract,G5020,S,3837935,18627,+39.0963997,-077.1278026,6411367.45703125,11506.1706322517
2495,24,031,700835,24031700835,7008.35,Census Tract,G5020,S,5635201,47650,+39.1980942,-077.2273849,9475710.765625,13949.4243804784
2496,24,031,703301,24031703301,7033.01,Census Tract,G5020,S,1502778,0,+39.0700877,-077.0936023,2496638.890625,7107.14163609097
2497,24,031,703302,24031703302,7033.02,Census Tract,G5020,S,1658961,16924,+39.0736794,-077.0819211,2784475.1484375,9094.66806659216
2498,24,031,703401,24031703401,7034.01,Census Tract,G5020,S,1780785,0,+39.0616110,-077.0797750,2957807.18359375,7670.79066619654
2499,24,031,703402,24031703402,7034.02,Census Tract,G5020,S,1265669,0,+39.0695576,-077.0690635,2102688.91796875,5908.33624288436
2500,24,031,703403,24031703403,7034.03,Census Tract,G5020,S,1214585,0,+39.0616540,-077.0623465,2017371.78515625,6932.89010696361
2501,24,031,703502,24031703502,7035.02,Census Tract,G5020,S,1418337,7408,+39.0379826,-077.0818199,2366605.44921875,7937.80819050018
2502,24,031,703601,24031703601,7036.01,Census Tract,G5020,S,1779494,0,+39.0415290,-077.0693759,2953993.76953125,7504.14650592105
2503,24,005,402409,24005402409,4024.09,Census Tract,G5020,S,576300,0,+39.3310463,-076.7628832,964513.40234375,4102.20493205275
2504,24,005,402511,24005402511,4025.11,Census Tract,G5020,S,1627423,6297,+39.3928436,-076.8025221,2739042.921875,7735.06609670157
2505,24,005,490304,24005490304,4903.04,Census Tract,G5020,S,821770,0,+39.4087199,-076.6051852,1378387.046875,5442.18517733084
2506,24,005,490303,24005490303,4903.03,Census Tract,G5020,S,1201180,0,+39.4107040,-076.6182784,2014893.77734375,7385.35764482349
2507,24,005,402510,24005402510,4025.10,Census Tract,G5020,S,2063830,11886,+39.3904783,-076.7930038,3480066.19921875,10069.0227237775
2508,24,005,403703,24005403703,4037.03,Census Tract,G5020,S,2015136,1302,+39.3930957,-076.7313561,3380799.60546875,8480.40088955487
2509,24,005,402408,24005402408,4024.08,Census Tract,G5020,S,1683516,15211,+39.3261977,-076.7698235,2842674.92578125,7703.69255784227
2510,24,005,403704,24005403704,4037.04,Census Tract,G5020,S,9328114,15742,+39.4186423,-076.7418515,15675181.703125,19443.0758886157
2511,24,005,411412,24005411412,4114.12,Census Tract,G5020,S,617328,0,+39.3842975,-076.5058196,1034742.08203125,4546.46414574676
2512,24,005,411411,24005411411,4114.11,Census Tract,G5020,S,1613349,0,+39.3881772,-076.5187983,2704542.2421875,7809.95730159205
2513,24,005,411413,24005411413,4114.13,Census Tract,G5020,S,568277,3956,+39.3926500,-076.5087827,959375.32421875,4148.58827317161
2514,24,017,850600,24017850600,8506,Census Tract,G5020,S,60285430,17307,+38.5266341,-077.0933062,98742965.03125,62526.8326249707
2515,24,017,850902,24017850902,8509.02,Census Tract,G5020,S,5724076,0,+38.5956661,-076.9254057,9384776.67578125,12304.1801467511
2516,24,003,990000,24003990000,9900,Census Tract,G5020,S,0,307233625,+38.9489473,-076.4419058,508701423.351562,209157.503400152
2517,24,031,700904,24031700904,7009.04,Census Tract,G5020,S,1132114,1173,+39.0656133,-077.1290436,1882617.734375,10670.647841188
2518,24,031,701001,24031701001,7010.01,Census Tract,G5020,S,5110848,19891,+39.0639542,-077.1398562,8523210.68359375,13499.9856975438
2519,24,031,701002,24031701002,7010.02,Census Tract,G5020,S,2721137,0,+39.0630609,-077.1661876,4519867.92578125,8911.15029884539
2520,24,031,701004,24031701004,7010.04,Census Tract,G5020,S,3069810,6703,+39.0986188,-077.1659654,5115194.37109375,9635.25458727132
2521,24,031,701005,24031701005,7010.05,Census Tract,G5020,S,1888661,3692,+39.0833260,-077.1673715,3144990.1875,8305.78613145764
2522,24,510,240300,24510240300,2403,Census Tract,G5020,S,200576,0,+39.2758588,-076.6105163,335170.71875,2537.17790976131
2523,24,510,250101,24510250101,2501.01,Census Tract,G5020,S,962784,0,+39.2771141,-076.7003721,1608894.2734375,5853.1121585611
2524,24,510,250102,24510250102,2501.02,Census Tract,G5020,S,737636,0,+39.2773395,-076.6901916,1232657.6953125,4612.21606614609
2525,24,510,250103,24510250103,2501.03,Census Tract,G5020,S,2587957,0,+39.2687004,-076.6776588,4323643.13671875,11036.4098055118
2526,24,510,250203,24510250203,2502.03,Census Tract,G5020,S,923337,361546,+39.2451631,-076.6164269,2145440.359375,7223.63364544967
2527,24,510,240400,24510240400,2404,Census Tract,G5020,S,1180402,965344,+39.2647359,-076.5991303,3584318.203125,9672.26139210209
2528,24,510,250204,24510250204,2502.04,Census Tract,G5020,S,861732,0,+39.2471578,-076.6271723,1438800.83203125,7774.77439740543
2529,24,510,060300,24510060300,603,Census Tract,G5020,S,187111,0,+39.2942438,-076.5855106,312828.87109375,2276.80346620708
2530,24,510,260800,24510260800,2608,Census Tract,G5020,S,311708,0,+39.2901606,-076.5659569,521078.69140625,2886.10015848287
2531,24,510,080800,24510080800,808,Census Tract,G5020,S,327456,0,+39.3036982,-076.5930531,547618.9453125,3183.39651571395
2532,24,510,260900,24510260900,2609,Census Tract,G5020,S,552102,0,+39.2832964,-076.5656399,922771.2890625,3949.54619202902
2533,24,510,230200,24510230200,2302,Census Tract,G5020,S,217596,0,+39.2740126,-076.6134847,363589.18359375,3361.3198212676
2534,24,510,270501,24510270501,2705.01,Census Tract,G5020,S,2319872,2012,+39.3656275,-076.5361691,3889774.83984375,8032.97252092006
2535,24,510,160200,24510160200,1602,Census Tract,G5020,S,374068,0,+39.2987150,-076.6408488,625478.71875,3602.39821458425
2536,24,510,100100,24510100100,1001,Census Tract,G5020,S,453808,0,+39.3032186,-076.6047442,758911.22265625,4014.92543768877
